Tarih,Saat,Basinc,Rakim,Sicaklik
11/11/2023,10:7:11,921.27,795.46,15.24
11/11/2023,10:7:17,921.30,795.20,15.24
11/11/2023,10:7:23,921.30,795.13,15.24
11/11/2023,10:7:29,921.25,795.66,15.24
11/11/2023,10:7:35,921.27,795.41,15.25
11/11/2023,10:7:41,921.22,795.87,15.24
11/11/2023,10:7:47,921.28,795.33,15.24
11/11/2023,10:7:53,921.17,796.34,15.24
11/11/2023,10:7:59,921.22,795.88,15.23
11/11/2023,10:8:5,921.24,795.69,15.23
11/11/2023,10:8:11,921.42,794.13,15.22
11/11/2023,10:8:17,921.55,792.89,15.22
11/11/2023,10:8:23,921.58,792.65,15.21
11/11/2023,10:8:29,921.45,793.82,15.20
11/11/2023,10:8:35,921.50,793.36,15.20
11/11/2023,10:8:41,921.48,793.53,15.20
11/11/2023,10:8:47,921.55,792.97,15.19
11/11/2023,10:8:53,921.54,793.06,15.20
11/11/2023,10:8:59,921.51,793.26,15.20
11/11/2023,10:9:5,921.63,792.19,15.19
11/11/2023,10:9:11,921.39,794.34,15.19
11/11/2023,10:9:17,921.46,793.72,15.17
11/11/2023,10:9:23,921.52,793.21,15.18
11/11/2023,10:9:29,921.71,791.48,15.19
11/11/2023,10:9:35,921.98,789.10,15.18
11/11/2023,10:9:41,922.19,787.19,15.20
11/11/2023,10:9:47,922.42,785.09,15.18
11/11/2023,10:9:53,922.83,781.39,15.19
11/11/2023,10:9:59,922.92,780.62,15.19
11/11/2023,10:10:5,922.98,780.12,15.19
11/11/2023,10:10:11,922.86,781.12,15.19
11/11/2023,10:10:17,922.86,781.13,15.18
11/11/2023,10:10:23,922.79,781.80,15.18
11/11/2023,10:10:29,922.70,782.56,15.18
11/11/2023,10:10:35,922.59,783.57,15.18
11/11/2023,10:10:41,922.54,784.02,15.18
11/11/2023,10:10:47,922.50,784.40,15.18
11/11/2023,10:10:53,921.17,796.36,15.17
11/11/2023,10:10:59,923.43,776.08,15.18
11/11/2023,10:11:5,923.77,772.96,15.18
11/11/2023,10:11:11,924.22,768.93,15.18
11/11/2023,10:11:17,923.82,772.59,15.18
11/11/2023,10:11:23,924.41,767.29,15.19
11/11/2023,10:11:29,925.12,760.86,15.19
11/11/2023,10:11:35,925.66,756.05,15.18
11/11/2023,10:11:41,925.86,754.30,15.19
11/11/2023,10:11:47,926.02,752.81,15.21
11/11/2023,10:11:53,926.29,750.41,15.21
11/11/2023,10:11:59,926.85,745.41,15.22
11/11/2023,10:12:5,927.25,741.83,15.22
11/11/2023,10:12:11,927.61,738.60,15.21
11/11/2023,10:12:17,928.17,733.64,15.21
11/11/2023,10:12:23,928.87,727.36,15.21
11/11/2023,10:12:29,929.29,723.61,15.21
11/11/2023,10:12:35,929.47,722.02,15.21
11/11/2023,10:12:41,929.44,722.22,15.20
11/11/2023,10:12:48,930.49,712.88,15.21
11/11/2023,10:12:54,929.97,717.48,15.20
11/11/2023,10:13:0,928.65,729.29,15.19
11/11/2023,10:13:6,931.73,701.82,15.19
11/11/2023,10:13:12,932.42,695.66,15.20
11/11/2023,10:13:18,932.41,695.78,15.20
11/11/2023,10:13:24,932.97,690.76,15.21
11/11/2023,10:13:30,933.64,684.87,15.22
11/11/2023,10:13:36,934.33,678.66,15.23
11/11/2023,10:13:42,934.98,672.88,15.23
11/11/2023,10:13:48,935.71,666.45,15.23
11/11/2023,10:13:54,936.31,661.06,15.23
11/11/2023,10:14:0,936.50,659.38,15.24
11/11/2023,10:14:6,936.77,657.06,15.25
11/11/2023,10:14:12,937.02,654.77,15.25
11/11/2023,10:14:18,936.95,655.39,15.26
11/11/2023,10:14:24,936.85,656.35,15.26
11/11/2023,10:14:30,936.95,655.46,15.26
11/11/2023,10:14:36,937.36,651.77,15.27
11/11/2023,10:14:42,937.58,649.83,15.27
11/11/2023,10:14:48,937.63,649.43,15.27
11/11/2023,10:14:54,937.73,648.49,15.27
11/11/2023,10:15:0,937.72,648.61,15.26
11/11/2023,10:15:6,937.90,646.97,15.27
11/11/2023,10:15:12,938.12,645.06,15.26
11/11/2023,10:15:18,938.56,641.13,15.26
11/11/2023,10:15:24,939.10,636.37,15.25
11/11/2023,10:15:30,939.56,632.31,15.25
11/11/2023,10:15:36,940.09,627.58,15.24
11/11/2023,10:15:42,940.70,622.23,15.24
11/11/2023,10:15:48,941.05,619.12,15.25
11/11/2023,10:15:54,941.21,617.74,15.25
11/11/2023,10:16:0,941.26,617.26,15.25
11/11/2023,10:16:6,941.36,616.41,15.25
11/11/2023,10:16:38,767.75,2279.49,42.50
11/11/2023,10:16:44,940.40,624.90,15.19
11/11/2023,10:16:50,939.71,630.94,15.20
11/11/2023,10:16:56,939.27,634.90,15.21
11/11/2023,10:17:2,939.12,636.17,15.22
11/11/2023,10:17:8,939.17,635.79,15.21
11/11/2023,10:17:14,939.04,636.93,15.23
11/11/2023,10:17:20,938.87,638.41,15.24
11/11/2023,10:17:26,938.47,641.93,15.24
11/11/2023,10:17:32,938.39,642.65,15.24
11/11/2023,10:17:38,939.00,637.28,15.25
11/11/2023,10:17:44,939.83,629.92,15.25
11/11/2023,10:17:50,940.66,622.60,15.26
11/11/2023,10:17:56,941.36,616.38,15.26
11/11/2023,10:18:2,942.09,609.93,15.27
11/11/2023,10:18:8,942.19,609.09,15.28
11/11/2023,10:18:14,942.14,609.50,15.27
11/11/2023,10:18:20,941.84,612.16,15.28
11/11/2023,10:18:26,941.75,612.98,15.28
11/11/2023,10:18:32,941.85,612.09,15.28
11/11/2023,10:18:38,942.31,608.00,15.30
11/11/2023,10:18:44,942.27,608.34,15.32
11/11/2023,10:18:50,943.02,601.73,15.32
11/11/2023,10:18:56,942.99,601.98,15.32
11/11/2023,10:19:2,942.27,608.36,15.32
11/11/2023,10:19:8,942.09,609.94,15.31
11/11/2023,10:19:14,942.00,610.74,15.31
11/11/2023,10:19:20,941.79,612.55,15.31
11/11/2023,10:19:26,941.88,611.84,15.32
11/11/2023,10:19:32,941.73,613.12,15.32
11/11/2023,10:19:38,941.96,611.06,15.33
11/11/2023,10:19:44,942.11,609.74,15.33
11/11/2023,10:19:50,941.88,611.77,15.31
11/11/2023,10:19:56,941.83,612.23,15.32
11/11/2023,10:20:2,941.66,613.77,15.31
11/11/2023,10:20:8,941.87,611.88,15.32
11/11/2023,10:20:14,941.85,612.04,15.32
11/11/2023,10:20:20,941.85,612.07,15.31
11/11/2023,10:20:54,767.75,2279.49,42.50
11/11/2023,10:21:21,767.75,2279.49,42.50
11/11/2023,10:21:27,940.61,623.02,15.26
11/11/2023,10:21:33,940.61,623.03,15.28
11/11/2023,10:21:39,940.57,623.41,15.30
11/11/2023,10:21:45,940.23,626.36,15.30
11/11/2023,10:21:51,939.97,628.65,15.32
11/11/2023,10:21:57,939.58,632.10,15.32
11/11/2023,10:22:3,939.14,636.07,15.33
11/11/2023,10:22:9,938.76,639.41,15.33
11/11/2023,10:22:15,939.02,637.06,15.33
11/11/2023,10:22:21,939.69,631.17,15.32
11/11/2023,10:22:27,940.09,627.63,15.32
11/11/2023,10:22:33,939.96,628.74,15.33
11/11/2023,10:22:39,939.90,629.27,15.33
11/11/2023,10:22:45,939.81,630.11,15.33
11/11/2023,10:22:51,939.93,629.06,15.33
11/11/2023,10:22:57,939.57,632.22,15.32
11/11/2023,10:23:3,938.92,638.02,15.33
11/11/2023,10:23:9,938.21,644.26,15.33
11/11/2023,10:23:15,937.65,649.26,15.32
11/11/2023,10:23:21,937.33,652.04,15.32
11/11/2023,10:23:27,938.02,645.96,15.31
11/11/2023,10:23:33,938.10,645.22,15.31
11/11/2023,10:23:39,938.51,641.59,15.30
11/11/2023,10:23:45,938.18,644.49,15.29
11/11/2023,10:23:51,938.76,639.37,15.28
11/11/2023,10:23:57,939.01,637.19,15.28
11/11/2023,10:24:3,938.44,642.22,15.27
11/11/2023,10:24:9,938.21,644.25,15.26
11/11/2023,10:24:15,938.37,642.81,15.26
11/11/2023,10:24:21,938.23,644.11,15.27
11/11/2023,10:24:27,938.02,645.96,15.26
11/11/2023,10:24:33,937.54,650.22,15.26
11/11/2023,10:24:39,937.48,650.72,15.26
11/11/2023,10:24:45,936.81,656.65,15.26
11/11/2023,10:24:51,937.48,650.76,15.26
11/11/2023,10:25:27,767.75,2279.49,42.50
11/11/2023,10:25:33,937.23,652.92,15.18
11/11/2023,10:25:39,937.40,651.45,15.20
11/11/2023,10:25:45,937.68,648.96,15.21
11/11/2023,10:25:51,937.63,649.42,15.21
11/11/2023,10:25:57,937.18,653.38,15.23
11/11/2023,10:26:3,936.74,657.25,15.23
11/11/2023,10:26:9,936.40,660.32,15.23
11/11/2023,10:26:15,936.05,663.38,15.21
11/11/2023,10:26:21,936.03,663.58,15.19
11/11/2023,10:26:27,936.12,662.77,15.20
11/11/2023,10:26:33,936.17,662.32,15.19
11/11/2023,10:26:39,936.65,658.08,15.20
11/11/2023,10:26:45,937.18,653.41,15.20
11/11/2023,10:26:51,937.55,650.12,15.20
11/11/2023,10:26:57,937.77,648.15,15.20
11/11/2023,10:27:3,937.80,647.90,15.20
11/11/2023,10:27:9,937.65,649.23,15.19
11/11/2023,10:27:15,937.69,648.85,15.18
11/11/2023,10:27:21,937.73,648.49,15.17
11/11/2023,10:27:27,937.71,648.71,15.17
11/11/2023,10:27:33,937.70,648.77,15.15
11/11/2023,10:27:39,937.46,650.87,15.14
11/11/2023,10:27:45,937.28,652.46,15.14
11/11/2023,10:27:51,936.92,655.66,15.14
11/11/2023,10:27:57,936.66,658.03,15.13
11/11/2023,10:28:3,936.33,660.97,15.12
11/11/2023,10:28:9,936.06,663.36,15.11
11/11/2023,10:28:15,935.88,664.96,15.10
11/11/2023,10:28:21,935.82,665.49,15.10
11/11/2023,10:28:27,936.02,663.69,15.10
11/11/2023,10:28:33,936.39,660.44,15.09
11/11/2023,10:28:39,936.82,656.56,15.09
11/11/2023,10:28:45,937.18,653.38,15.08
11/11/2023,10:28:51,937.14,653.74,15.08
11/11/2023,10:28:57,937.13,653.79,15.08
11/11/2023,10:29:3,936.82,656.58,15.08
11/11/2023,10:29:9,936.38,660.45,15.09
11/11/2023,10:29:15,935.80,665.62,15.10
11/11/2023,10:29:21,935.35,669.61,15.10
11/11/2023,10:29:27,934.87,673.93,15.09
11/11/2023,10:29:33,934.30,678.92,15.09
11/11/2023,10:29:39,933.75,683.85,15.07
11/11/2023,10:29:45,933.27,688.12,15.07
11/11/2023,10:29:51,933.11,689.53,15.07
11/11/2023,10:29:57,933.37,687.20,15.07
11/11/2023,10:30:3,933.85,682.97,15.06
11/11/2023,10:30:9,934.50,677.15,15.08
11/11/2023,10:30:15,934.96,673.11,15.08
11/11/2023,10:30:21,936.29,661.26,15.09
11/11/2023,10:30:27,936.84,656.43,15.11
11/11/2023,10:30:33,936.23,661.84,15.12
11/11/2023,10:30:39,936.01,663.77,15.13
11/11/2023,10:30:45,935.88,664.92,15.14
11/11/2023,10:30:51,935.72,666.35,15.14
11/11/2023,10:30:58,935.44,668.88,15.14
11/11/2023,10:31:4,935.59,667.52,15.16
11/11/2023,10:31:10,935.66,666.84,15.16
11/11/2023,10:31:16,935.91,664.67,15.17
11/11/2023,10:31:22,935.71,666.44,15.17
11/11/2023,10:31:28,936.07,663.25,15.17
11/11/2023,10:31:34,935.90,664.76,15.16
11/11/2023,10:31:40,934.99,672.81,15.15
11/11/2023,10:31:46,934.75,674.92,15.15
11/11/2023,10:31:52,933.91,682.46,15.16
11/11/2023,10:31:58,933.16,689.14,15.15
11/11/2023,10:32:4,932.48,695.18,15.16
11/11/2023,10:32:10,932.39,695.98,15.16
11/11/2023,10:32:16,932.83,692.00,15.17
11/11/2023,10:32:22,933.38,687.14,15.17
11/11/2023,10:32:28,933.92,682.32,15.18
11/11/2023,10:32:34,934.45,677.66,15.18
11/11/2023,10:32:40,934.73,675.10,15.19
11/11/2023,10:32:46,934.56,676.63,15.18
11/11/2023,10:32:52,934.64,675.96,15.18
11/11/2023,10:32:58,934.66,675.78,15.17
11/11/2023,10:33:4,934.62,676.11,15.17
11/11/2023,10:33:10,934.23,679.62,15.16
11/11/2023,10:33:16,933.65,684.71,15.15
11/11/2023,10:33:22,933.13,689.34,15.16
11/11/2023,10:33:28,932.91,691.33,15.15
11/11/2023,10:33:34,932.96,690.90,15.15
11/11/2023,10:33:40,933.15,689.17,15.16
11/11/2023,10:33:46,933.02,690.31,15.16
11/11/2023,10:33:52,933.20,688.76,15.17
11/11/2023,10:33:58,933.92,682.31,15.16
11/11/2023,10:34:4,934.63,676.01,15.17
11/11/2023,10:34:10,934.93,673.32,15.18
11/11/2023,10:34:16,934.61,676.23,15.18
11/11/2023,10:34:22,934.14,680.37,15.19
11/11/2023,10:34:28,933.60,685.20,15.19
11/11/2023,10:35:1,767.75,2279.49,42.50
11/11/2023,10:35:7,934.32,678.79,15.14
11/11/2023,10:35:13,934.55,676.74,15.16
11/11/2023,10:35:19,934.51,677.07,15.15
11/11/2023,10:35:25,934.43,677.78,15.16
11/11/2023,10:35:31,934.39,678.19,15.15
11/11/2023,10:35:37,934.56,676.68,15.17
11/11/2023,10:35:43,934.71,675.34,15.18
11/11/2023,10:35:49,934.65,675.85,15.17
11/11/2023,10:35:55,934.32,678.81,15.17
11/11/2023,10:36:1,934.08,680.95,15.18
11/11/2023,10:36:7,934.11,680.69,15.19
11/11/2023,10:36:13,934.12,680.54,15.19
11/11/2023,10:36:19,935.04,672.42,15.19
11/11/2023,10:36:25,935.08,672.07,15.19
11/11/2023,10:36:31,934.18,680.02,15.19
11/11/2023,10:36:37,934.18,680.00,15.19
11/11/2023,10:36:43,934.06,681.12,15.19
11/11/2023,10:36:49,933.78,683.55,15.19
11/11/2023,10:36:55,933.52,685.85,15.17
11/11/2023,10:37:1,933.14,689.27,15.17
11/11/2023,10:37:7,933.28,688.06,15.17
11/11/2023,10:37:13,933.46,686.43,15.16
11/11/2023,10:37:19,933.78,683.62,15.17
11/11/2023,10:37:25,933.72,684.10,15.18
11/11/2023,10:37:31,933.68,684.49,15.17
11/11/2023,10:37:37,933.39,687.02,15.17
11/11/2023,10:37:43,932.83,692.01,15.17
11/11/2023,10:37:49,932.37,696.16,15.18
11/11/2023,10:37:55,932.17,697.92,15.17
11/11/2023,10:38:1,932.36,696.26,15.17
11/11/2023,10:38:7,932.69,693.27,15.17
11/11/2023,10:38:13,933.03,690.28,15.17
11/11/2023,10:38:19,933.38,687.10,15.17
11/11/2023,10:38:25,933.47,686.32,15.17
11/11/2023,10:38:31,933.54,685.72,15.17
11/11/2023,10:38:37,933.53,685.78,15.17
11/11/2023,10:38:43,933.46,686.47,15.17
11/11/2023,10:38:49,933.42,686.77,15.17
11/11/2023,10:38:55,933.41,686.83,15.17
11/11/2023,10:39:1,933.30,687.87,15.16
11/11/2023,10:39:7,933.33,687.59,15.16
11/11/2023,10:39:13,933.39,687.04,15.15
11/11/2023,10:39:19,933.31,687.76,15.15
11/11/2023,10:39:25,933.18,688.88,15.15
11/11/2023,10:39:31,933.07,689.87,15.15
11/11/2023,10:39:38,933.15,689.18,15.15
11/11/2023,10:39:44,933.13,689.37,15.16
11/11/2023,10:39:50,933.11,689.55,15.15
11/11/2023,10:39:56,933.08,689.81,15.15
11/11/2023,10:40:2,933.17,688.97,15.15
11/11/2023,10:40:8,933.35,687.43,15.14
11/11/2023,10:40:14,933.47,686.30,15.15
11/11/2023,10:40:20,933.58,685.34,15.14
11/11/2023,10:40:26,933.57,685.41,15.14
11/11/2023,10:40:32,933.33,687.58,15.14
11/11/2023,10:40:38,933.37,687.27,15.14
11/11/2023,10:40:44,933.55,685.60,15.13
11/11/2023,10:41:19,767.75,2279.49,42.50
11/11/2023,10:41:25,932.75,692.72,15.04
11/11/2023,10:41:31,932.68,693.37,15.05
11/11/2023,10:41:37,932.57,694.38,15.05
11/11/2023,10:41:43,932.51,694.90,15.06
11/11/2023,10:41:49,932.32,696.53,15.05
11/11/2023,10:41:55,932.17,697.90,15.04
11/11/2023,10:42:1,932.15,698.08,15.04
11/11/2023,10:42:7,932.36,696.26,15.03
11/11/2023,10:42:13,932.56,694.46,15.04
11/11/2023,10:42:19,932.69,693.27,15.04
11/11/2023,10:42:25,932.89,691.47,15.04
11/11/2023,10:42:31,932.92,691.19,15.04
11/11/2023,10:42:37,933.06,690.03,15.05
11/11/2023,10:42:43,933.09,689.69,15.05
11/11/2023,10:42:49,933.08,689.83,15.05
11/11/2023,10:42:55,933.02,690.38,15.06
11/11/2023,10:43:1,932.99,690.62,15.05
11/11/2023,10:43:7,932.98,690.67,15.05
11/11/2023,10:43:13,933.07,689.88,15.05
11/11/2023,10:43:19,933.89,682.59,15.04
11/11/2023,10:43:25,933.82,683.21,15.04
11/11/2023,10:43:31,932.85,691.84,15.05
11/11/2023,10:43:37,932.77,692.61,15.05
11/11/2023,10:43:43,932.81,692.19,15.05
11/11/2023,10:43:49,932.75,692.72,15.05
11/11/2023,10:43:55,932.63,693.78,15.05
11/11/2023,10:44:2,932.63,693.81,15.04
11/11/2023,10:44:8,932.62,693.90,15.04
11/11/2023,10:44:14,932.68,693.40,15.05
11/11/2023,10:44:20,932.58,694.25,15.05
11/11/2023,10:44:26,932.49,695.05,15.05
11/11/2023,10:44:32,932.44,695.49,15.05
11/11/2023,10:44:38,932.52,694.78,15.05
11/11/2023,10:44:44,932.35,696.31,15.04
11/11/2023,10:44:50,932.38,696.08,15.04
11/11/2023,10:44:56,932.43,695.59,15.04
11/11/2023,10:45:2,932.26,697.10,15.02
11/11/2023,10:45:8,932.33,696.48,15.03
11/11/2023,10:45:14,932.25,697.22,15.03
11/11/2023,10:45:20,932.25,697.16,15.02
11/11/2023,10:45:26,932.23,697.35,15.02
11/11/2023,10:45:32,932.24,697.29,15.02
11/11/2023,10:45:38,932.16,698.03,15.03
11/11/2023,10:45:44,932.19,697.77,15.03
11/11/2023,10:45:50,932.13,698.28,15.02
11/11/2023,10:45:56,932.06,698.85,15.02
11/11/2023,10:46:2,932.04,699.09,15.02
11/11/2023,10:46:8,932.01,699.33,15.02
11/11/2023,10:46:14,931.99,699.53,15.02
11/11/2023,10:46:20,931.90,700.34,15.02
11/11/2023,10:46:26,931.85,700.73,15.02
11/11/2023,10:46:32,931.69,702.18,15.02
11/11/2023,10:46:38,931.54,703.50,15.01
11/11/2023,10:46:44,931.70,702.09,15.00
11/11/2023,10:46:50,931.81,701.12,15.01
11/11/2023,10:46:56,931.92,700.15,15.00
11/11/2023,10:47:2,931.86,700.66,15.00
11/11/2023,10:47:8,931.72,701.92,15.00
11/11/2023,10:47:14,931.71,701.98,14.99
11/11/2023,10:47:20,931.72,701.95,15.00
11/11/2023,10:47:26,931.65,702.51,14.99
11/11/2023,10:47:32,931.53,703.65,14.99
11/11/2023,10:47:38,931.57,703.23,14.99
11/11/2023,10:47:44,931.34,705.33,14.99
11/11/2023,10:48:15,767.75,2279.49,42.50
11/11/2023,10:48:21,931.32,705.46,14.91
11/11/2023,10:48:27,932.16,698.02,14.93
11/11/2023,10:48:33,932.05,698.99,14.94
11/11/2023,10:48:39,932.05,698.97,14.95
11/11/2023,10:48:45,931.12,707.22,14.95
11/11/2023,10:48:51,931.22,706.41,14.96
11/11/2023,10:48:57,931.08,707.61,14.96
11/11/2023,10:49:3,931.16,706.95,14.97
11/11/2023,10:49:9,931.12,707.28,14.97
11/11/2023,10:49:15,931.07,707.72,14.97
11/11/2023,10:49:21,931.05,707.88,14.98
11/11/2023,10:49:27,931.04,708.00,14.98
11/11/2023,10:49:33,931.12,707.23,14.99
11/11/2023,10:49:39,931.04,708.02,14.98
11/11/2023,10:49:46,930.99,708.39,14.98
11/11/2023,10:49:52,930.95,708.81,14.99
11/11/2023,10:49:58,930.89,709.32,14.97
11/11/2023,10:50:4,930.87,709.51,14.98
11/11/2023,10:50:10,930.84,709.73,14.98
11/11/2023,10:50:16,930.85,709.69,14.98
11/11/2023,10:50:22,930.69,711.12,14.96
11/11/2023,10:50:28,930.67,711.24,14.95
11/11/2023,10:50:34,930.69,711.07,14.96
11/11/2023,10:50:40,930.72,710.81,14.95
11/11/2023,10:50:46,930.73,710.76,14.96
11/11/2023,10:50:52,930.74,710.64,14.96
11/11/2023,10:50:58,930.77,710.37,14.96
11/11/2023,10:51:4,931.06,707.84,14.95
11/11/2023,10:51:10,932.19,697.73,14.96
11/11/2023,10:51:16,933.05,690.10,14.95
11/11/2023,10:51:22,931.21,706.44,14.95
11/11/2023,10:51:28,929.73,719.65,14.95
11/11/2023,10:51:34,933.07,689.90,14.94
11/11/2023,10:51:40,932.73,692.93,14.94
11/11/2023,10:51:46,930.43,713.46,14.94
11/11/2023,10:51:52,931.72,701.96,14.93
11/11/2023,10:51:58,932.71,693.14,14.93
11/11/2023,10:52:4,931.83,700.93,14.92
11/11/2023,10:52:10,931.80,701.21,14.93
11/11/2023,10:52:16,931.92,700.12,14.93
11/11/2023,10:52:22,931.73,701.87,14.92
11/11/2023,10:52:28,931.69,702.21,14.92
11/11/2023,10:52:34,930.96,708.74,14.91
11/11/2023,10:52:40,930.90,709.19,14.91
11/11/2023,10:52:46,930.80,710.10,14.91
11/11/2023,10:52:52,930.75,710.56,14.90
11/11/2023,10:52:58,930.72,710.85,14.90
11/11/2023,10:53:4,930.60,711.90,14.89
11/11/2023,10:53:10,930.66,711.35,14.89
11/11/2023,10:53:16,930.64,711.58,14.88
11/11/2023,10:53:22,930.68,711.22,14.87
11/11/2023,10:53:28,930.87,709.53,14.87
11/11/2023,10:53:34,930.67,711.29,14.86
11/11/2023,10:53:40,930.46,713.12,14.85
11/11/2023,10:53:46,930.47,713.10,14.84
11/11/2023,10:53:52,930.51,712.75,14.84
11/11/2023,10:53:58,930.46,713.11,14.83
11/11/2023,10:54:4,930.44,713.31,14.83
11/11/2023,10:54:10,930.43,713.45,14.81
11/11/2023,10:54:16,930.47,713.02,14.81
11/11/2023,10:54:22,930.45,713.28,14.81
11/11/2023,10:54:28,930.52,712.58,14.81
11/11/2023,10:54:34,930.46,713.14,14.79
11/11/2023,10:54:40,930.45,713.25,14.79
11/11/2023,10:54:46,930.47,713.05,14.79
11/11/2023,10:54:52,930.42,713.48,14.78
11/11/2023,10:54:58,930.41,713.57,14.78
11/11/2023,10:55:4,930.51,712.69,14.78
11/11/2023,10:55:10,930.39,713.75,14.81
11/11/2023,10:55:16,930.39,713.75,14.84
11/11/2023,10:55:22,930.44,713.37,14.88
11/11/2023,10:55:28,930.47,713.10,14.91
11/11/2023,10:55:34,930.43,713.45,14.94
11/11/2023,10:55:41,930.46,713.15,14.96
11/11/2023,10:55:47,930.45,713.22,14.98
11/11/2023,10:55:53,930.52,712.66,14.98
11/11/2023,10:55:59,930.47,713.08,15.00
11/11/2023,10:56:5,930.44,713.32,15.00
11/11/2023,10:56:11,930.52,712.61,15.01
11/11/2023,10:56:17,930.46,713.14,15.03
11/11/2023,10:56:23,930.57,712.14,15.04
11/11/2023,10:56:29,930.45,713.28,15.05
11/11/2023,10:56:35,930.53,712.55,15.06
11/11/2023,10:56:41,930.43,713.40,15.06
11/11/2023,10:56:47,930.49,712.87,15.06
11/11/2023,10:56:53,930.51,712.73,15.05
11/11/2023,10:56:59,930.48,712.93,15.04
11/11/2023,10:57:5,930.53,712.57,15.04
11/11/2023,10:57:11,930.46,713.18,14.98
11/11/2023,10:57:17,930.50,712.82,15.00
11/11/2023,10:57:23,930.46,713.19,15.00
11/11/2023,10:57:29,930.49,712.87,15.01
11/11/2023,10:57:35,930.50,712.78,15.02
11/11/2023,10:57:41,930.49,712.85,15.00
11/11/2023,10:57:47,930.46,713.13,15.01
11/11/2023,10:57:53,930.51,712.67,15.01
11/11/2023,10:57:59,930.54,712.48,15.02
11/11/2023,10:58:5,930.51,712.74,15.03
11/11/2023,10:58:11,930.48,712.93,15.04
11/11/2023,10:58:17,930.46,713.15,15.03
11/11/2023,10:58:23,930.51,712.67,15.03
11/11/2023,10:58:29,930.46,713.19,15.03
11/11/2023,10:58:35,930.48,712.98,15.04
11/11/2023,10:58:41,930.45,713.23,15.04
11/11/2023,10:58:47,930.50,712.82,15.04
11/11/2023,10:58:53,930.45,713.20,15.05
11/11/2023,10:58:59,930.43,713.44,15.05
11/11/2023,10:59:38,767.75,2279.49,42.50
11/11/2023,10:59:44,930.47,713.11,15.04
11/11/2023,10:59:50,930.49,712.90,15.05
11/11/2023,10:59:56,930.43,713.39,15.07
11/11/2023,11:0:2,930.42,713.55,15.06
11/11/2023,11:0:8,930.42,713.50,15.07
11/11/2023,11:0:14,930.37,713.96,15.08
11/11/2023,11:0:20,930.41,713.63,15.09
11/11/2023,11:0:26,930.45,713.20,15.10
11/11/2023,11:0:32,930.40,713.65,15.10
11/11/2023,11:0:38,930.44,713.36,15.12
11/11/2023,11:0:44,930.40,713.71,15.13
11/11/2023,11:0:50,930.40,713.72,15.14
11/11/2023,11:0:56,930.53,712.57,15.15
11/11/2023,11:1:2,930.66,711.36,15.14
11/11/2023,11:1:8,930.61,711.82,15.16
11/11/2023,11:1:14,930.59,712.03,15.16
11/11/2023,11:1:20,930.67,711.31,15.17
11/11/2023,11:1:26,930.63,711.64,15.17
11/11/2023,11:1:32,930.61,711.78,15.17
11/11/2023,11:1:38,930.63,711.67,15.17
11/11/2023,11:1:44,930.66,711.36,15.18
11/11/2023,11:1:50,930.65,711.45,15.18
11/11/2023,11:1:56,930.62,711.70,15.18
11/11/2023,11:2:2,930.65,711.43,15.18
11/11/2023,11:2:8,930.63,711.64,15.18
11/11/2023,11:2:14,930.61,711.82,15.18
11/11/2023,11:2:20,930.58,712.12,15.19
11/11/2023,11:2:26,930.61,711.84,15.19
11/11/2023,11:2:32,930.59,711.98,15.20
11/11/2023,11:2:38,930.60,711.91,15.19
11/11/2023,11:2:44,930.66,711.35,15.19
11/11/2023,11:2:50,930.59,712.02,15.19
11/11/2023,11:2:56,930.62,711.74,15.20
11/11/2023,11:3:2,930.61,711.86,15.20
11/11/2023,11:3:8,930.66,711.40,15.20
11/11/2023,11:3:14,930.68,711.15,15.21
11/11/2023,11:3:20,930.62,711.70,15.20
11/11/2023,11:3:26,930.63,711.64,15.21
11/11/2023,11:3:32,930.69,711.13,15.22
11/11/2023,11:3:38,930.60,711.87,15.22
11/11/2023,11:3:44,930.63,711.62,15.22
11/11/2023,11:3:50,930.66,711.40,15.23
11/11/2023,11:3:56,930.67,711.24,15.23
11/11/2023,11:4:2,930.62,711.69,15.23
11/11/2023,11:4:8,930.73,710.72,15.24
11/11/2023,11:4:14,930.64,711.55,15.23
11/11/2023,11:4:20,930.64,711.57,15.23
11/11/2023,11:4:26,930.71,710.94,15.23
11/11/2023,11:4:32,930.70,711.05,15.23
11/11/2023,11:4:38,930.62,711.71,15.23
11/11/2023,11:4:44,930.68,711.23,15.23
11/11/2023,11:4:50,930.63,711.63,15.23
11/11/2023,11:4:56,930.63,711.67,15.24
11/11/2023,11:5:2,930.65,711.48,15.24
11/11/2023,11:5:9,930.67,711.30,15.24
11/11/2023,11:5:15,930.66,711.34,15.23
11/11/2023,11:5:21,930.68,711.16,15.23
11/11/2023,11:5:27,930.69,711.11,15.23
11/11/2023,11:5:33,930.66,711.41,15.23
11/11/2023,11:5:39,930.70,711.00,15.24
11/11/2023,11:5:45,930.72,710.81,15.24
11/11/2023,11:5:51,930.75,710.58,15.25
11/11/2023,11:5:57,930.65,711.42,15.25
11/11/2023,11:6:3,930.67,711.29,15.25
11/11/2023,11:6:9,930.61,711.82,15.26
11/11/2023,11:6:15,930.67,711.30,15.26
11/11/2023,11:6:21,930.60,711.94,15.27
11/11/2023,11:6:27,930.66,711.35,15.27
11/11/2023,11:6:33,930.64,711.52,15.27
11/11/2023,11:6:39,930.58,712.06,15.27
